YEAR,HR,DT,MN,DPT,WBT,DBT,RH
2010,60,20,3,25.1,26,28.2,83
2010,60,21,3,21.8,24,28.6,67
2010,60,22,3,17.8,22,29.4,50
2010,60,23,3,21,23.4,28.2,65
2010,60,24,3,23.2,24.6,27.6,77
2010,60,25,3,23,24.4,27.4,77
2010,60,26,3,23,24.2,26.8,80
2010,60,27,3,21.6,23.6,27.6,70
2010,60,28,3,23.1,24.6,27.8,76
2010,60,29,3,18.2,22,28.8,53
2010,60,30,3,22.6,24,27,77
2010,60,31,3,23.5,24.8,27.6,79
2010,72,1,3,20.7,22.8,26.8,70
2010,72,2,3,20.1,21.8,25,74
2010,72,3,3,21.3,22.4,24.6,82
2010,72,4,3,21,22.2,24.6,80
2010,72,5,3,22,23,25,84
2010,72,6,3,19.9,21,23,83
2010,72,7,3,18.5,21,25.4,66
2010,72,8,3,14.1,18,23.6,55
2010,72,9,3,16.7,20,25.4,58
2010,72,10,3,23.1,24.4,27.2,78
2010,72,11,3,21,22.4,25.2,77
2010,72,12,3,20.1,22.4,26.8,67
2010,72,13,3,21.9,24,28.4,68
2010,72,14,3,22.6,23.4,25,87
2010,72,15,3,21,22,24,83
2010,72,16,3,21.2,22,23.6,86
2010,72,17,3,22.6,23.6,25.6,84
2010,72,18,3,24.1,25,27,84
2010,72,19,3,24.3,25.6,28.6,78
2010,72,20,3,25.1,25.8,27.4,87
2010,72,21,3,22.7,24.2,27.4,75
2010,72,22,3,17.5,21,27,56
2010,72,23,3,19.8,21,25,73
2010,72,24,3,23.8,24.6,26.4,86
2010,72,25,3,23.5,24.4,26.4,84
2010,72,26,3,23.3,24.2,26.2,84
2010,72,27,3,21.4,22.8,25.6,78
2010,72,28,3,24,25,27.2,83
2010,72,29,3,20.2,22,25.4,73
2010,72,30,3,22.5,23.6,25.8,82
2010,72,31,3,23.2,24.6,27.6,77
2010,84,1,3,15.6,18.4,22.6,65
2010,84,2,3,23.7,24.4,26,87
2010,84,3,3,22.2,23.2,25.2,84
2010,84,4,3,22,22.8,24.4,87
2010,84,5,3,20.7,21.4,22.8,88
2010,84,6,3,21.3,22,23.4,88
2010,84,7,3,21,22,24,83
2010,84,8,3,20.2,21.6,24.2,78
2010,84,9,3,15.8,18.4,22.4,66
2010,84,10,3,16.6,19,22.8,68
2010,84,11,3,23.6,24.4,26.2,85
2010,84,12,3,21.1,22.2,24.4,82
2010,84,13,3,19.9,22.6,27.8,62
2010,84,14,3,23.2,24.4,27,80
2010,84,15,3,21.6,22.2,23.4,90
2010,84,16,3,19.8,20.6,22,88
2010,84,17,3,23.5,24,25,92
2010,84,18,3,22.7,23.6,25.4,85
2010,84,19,3,23.1,24,26,84
2010,84,20,3,24.4,25.4,27.6,83
2010,84,21,3,24.7,25.4,27,87
2010,84,22,3,20.7,22.4,25.6,75
2010,84,23,3,18.4,20,22.8,76
2010,84,24,3,20,21.2,23.4,81
2010,84,25,3,23.4,24,25.2,90
2010,84,26,3,22.8,23.4,24.6,90
2010,84,27,3,22.7,23.6,25.4,85
2010,84,28,3,22.4,23.4,25.4,84
2010,84,29,3,23.4,24.4,26.6,83
2010,84,30,3,20.1,21,22.6,86
2010,84,31,3,22.2,23.2,25.2,84
2010,0,1,4,21.6,23.2,26.4,75
2010,0,2,4,22.6,23.4,25,87
2010,0,3,4,21.5,22,23,91
2010,0,4,4,13.3,16,19.6,67
2010,0,5,4,20.3,21.4,23.4,83
2010,0,6,4,20.3,21.8,24.6,77
2010,0,7,4,22.4,23.4,25.4,84
2010,0,8,4,22.6,23.6,25.6,84
2010,0,9,4,26,27,29.4,82
2010,0,10,4,25.7,26.4,28,87
2010,0,11,4,22.5,23,24.4,88
2010,0,12,4,20.4,21.4,23.2,84
2010,0,13,4,21.8,22.4,23.6,90
2010,0,14,4,23.9,24.6,26.2,87
2010,0,15,4,24.7,25.4,27,87
2010,0,16,4,24.6,25.4,27.2,86
2010,0,17,4,25.8,26.6,28.6,85
2010,0,18,4,25.4,26,27.4,89
2010,0,19,4,24.7,25.4,27,87
2010,0,20,4,23.7,25,28,77
2010,0,21,4,24.6,25.2,26.6,89
2010,0,22,4,24.2,24.8,26.2,89
2010,0,23,4,24.4,25,26.4,89
2010,0,24,4,25.8,26.6,28.6,85
2010,0,25,4,22.6,23.4,25,87
2010,0,26,4,25.2,26,28,85
2010,0,27,4,24.1,24.8,26.4,87
2010,0,28,4,23.8,24.4,25.8,88
2010,0,29,4,23.9,25.2,28,79
2010,0,30,4,25.2,26,28,85
2010,12,1,4,21.8,24,28.6,67
2010,12,2,4,23,24.6,28,74
2010,12,3,4,22.1,23.6,26.6,77
2010,12,4,4,14.4,19.2,26.4,48
2010,12,5,4,15.3,20.6,29,44
2010,12,6,4,19,22,27.4,60
2010,12,7,4,21.1,23.4,28,66
2010,12,8,4,24.3,26,30,71
2010,12,9,4,24.8,26.4,30.2,73
2010,12,10,4,25.9,26.8,29,83
2010,12,11,4,23,24.4,27.4,77
2010,12,12,4,20.9,23.4,28.4,64
2010,12,13,4,23.2,25,29,71
2010,12,14,4,24.3,26,30,71
2010,12,15,4,24.3,26,30,71
2010,12,16,4,25.8,27,30,78
2010,12,17,4,24.5,26.4,30.8,69
2010,12,18,4,25.8,27,30,78
2010,12,19,4,25.2,26.6,30,75
2010,12,20,4,24.9,26.4,30,74
2010,12,21,4,24.9,26.4,30,74
2010,12,22,4,24.6,26,29.2,76
2010,12,23,4,24.2,26.2,30.8,68
2010,12,24,4,22.6,25.4,31.6,59
2010,12,25,4,23.7,25.6,30,69
2010,12,26,4,25.2,26.8,30.6,73
2010,12,27,4,23.7,26.2,32,61
2010,12,28,4,24,26.6,32.6,61
2010,12,29,4,25.1,26.8,30.8,72
2010,12,30,4,25.4,27,31,72
2010,24,1,4,21.3,24.6,31.4,55
2010,24,2,4,22,25,31.4,57
2010,24,3,4,12.4,21.6,35.6,25
2010,24,4,4,16.5,23.2,35,33
2010,24,5,4,14.3,22.6,36.2,27
2010,24,6,4,20.5,24.8,33.6,46
2010,24,7,4,20.1,24.4,33,47
2010,24,8,4,22.9,26.6,35,50
2010,24,9,4,26,28,33,67
2010,24,10,4,25.5,27.2,31.4,71
2010,24,11,4,18.8,24.2,34.6,39
2010,24,12,4,24.4,27.6,35.4,53
2010,24,13,4,23.6,26.2,32.2,60
2010,24,14,4,24,26.6,32.6,61
2010,24,15,4,25.5,27.6,32.8,66
2010,24,16,4,26,28,33,67
2010,24,17,4,19.5,24.8,35.4,39
2010,24,18,4,25.6,27.8,33.4,64
2010,24,19,4,23.2,26.2,33,56
2010,24,20,4,24.4,27,33.2,60
2010,24,21,4,24.8,27.4,33.8,59
2010,24,22,4,25.9,28,33.4,65
2010,24,23,4,23.6,27,35,52
2010,24,24,4,25.5,28.2,35,58
2010,24,25,4,25,27.6,34,59
2010,24,26,4,26.4,29,35.8,59
2010,24,27,4,26.5,28.4,33.4,67
2010,24,28,4,25,27.8,34.6,58
2010,24,29,4,25.6,27.8,33.2,65
2010,24,30,4,25.4,28,34.4,60
2010,36,1,4,22.4,25.4,32,57
2010,36,2,4,22.6,25.6,32.2,57
2010,36,3,4,21,26,36.6,41
2010,36,4,4,19.8,25,35.4,40
2010,36,5,4,17,23.8,36.2,32
2010,36,6,4,23.4,26.4,33.2,57
2010,36,7,4,23.7,26.6,33.4,57
2010,36,8,4,24.3,27.6,35.6,52
2010,36,9,4,26.4,28,32,73
2010,36,10,4,26,27.8,32.4,69
2010,36,11,4,20.7,25.4,35.2,43
2010,36,12,4,25.4,28,34.4,60
2010,36,13,4,24.3,26.6,32,64
2010,36,14,4,24.6,27,32.8,62
2010,36,15,4,25.5,27.6,32.8,66
2010,36,16,4,26,28.2,33.6,65
2010,36,17,4,21.6,26,35.6,44
2010,36,18,4,25.8,28,33.6,64
2010,36,19,4,24.3,27,33.4,59
2010,36,20,4,23.8,26.8,33.8,56
2010,36,21,4,23.9,26.8,33.6,57
2010,36,22,4,25.2,27.4,32.8,64
2010,36,23,4,26.3,29,36,58
2010,36,24,4,26.4,28.6,34.4,63
2010,36,25,4,24,27.2,34.8,53
2010,36,26,4,27,29,34.4,65
2010,36,27,4,25.3,28,34.8,58
2010,36,28,4,24.7,27.6,34.6,57
2010,36,29,4,24.7,27.4,34,58
2010,36,30,4,22.7,26.8,36,47
2010,48,1,4,23.1,25.4,30.4,65
2010,48,2,4,24,26,30.6,68
2010,48,3,4,20,24.8,34.4,43
2010,48,4,4,20.7,25,33.8,46
2010,48,5,4,18.9,24.4,35,39
2010,48,6,4,21.9,25.4,33,52
2010,48,7,4,22.8,25.8,32.4,57
2010,48,8,4,24,26.6,32.6,61
2010,48,9,4,25.2,26.6,30,75
2010,48,10,4,24.7,26.6,31.2,68
2010,48,11,4,18,23.4,33.4,40
2010,48,12,4,22.8,26.2,33.8,53
2010,48,13,4,24,26.2,31.2,66
2010,48,14,4,25.1,27,31.6,69
2010,48,15,4,25.2,27,31.4,70
2010,48,16,4,24.8,27,32.2,65
2010,48,17,4,26.3,28,32.4,70
2010,48,18,4,25.7,27.4,31.6,71
2010,48,19,4,24.6,26.8,32,65
2010,48,20,4,24.3,26.6,32,64
2010,48,21,4,25,27,31.8,67
2010,48,22,4,24.7,26.6,31,69
2010,48,23,4,26.4,28.6,34.4,63
2010,48,24,4,25.2,27.6,33.4,62
2010,48,25,4,23.8,26.6,33.2,58
2010,48,26,4,25.5,27.8,33.6,63
2010,48,27,4,26.1,28.2,33.6,65
2010,48,28,4,24.7,27,32.4,64
2010,48,29,4,22.4,26,34,51
2010,48,30,4,25.6,27.8,33.2,65
2010,60,1,4,23.2,24.8,28.2,75
2010,60,2,4,24.3,25.4,28,80
2010,60,3,4,22.5,24.6,29,68
2010,60,4,4,22.2,24.4,29,67
2010,60,5,4,22.8,25,29.8,66
2010,60,6,4,19.9,23.4,30.2,54
2010,60,7,4,22.6,25,30.2,64
2010,60,8,4,26,27.4,31,75
2010,60,9,4,25.4,26.6,29.4,79
2010,60,10,4,25.2,26.2,28.6,82
2010,60,11,4,20.9,23.6,29,62
2010,60,12,4,22.8,25.2,30.4,64
2010,60,13,4,24.2,25.6,28.8,76
2010,60,14,4,25.1,26.4,29.4,78
2010,60,15,4,25.3,26.4,29,81
2010,60,16,4,24.8,26.4,30.2,73
2010,60,17,4,26,27,29.6,81
2010,60,18,4,25.1,26.4,29.6,77
2010,60,19,4,25.4,26.6,29.6,78
2010,60,20,4,24.5,26,29.6,74
2010,60,21,4,25.1,26.4,29.6,77
2010,60,22,4,25.3,26.4,29,81
2010,60,23,4,23.3,25.6,30.8,64
2010,60,24,4,25,26.6,30.4,73
2010,60,25,4,24.3,26,30,71
2010,60,26,4,25.8,27.2,30.6,76
2010,60,27,4,24,26,30.6,68
2010,60,28,4,25.4,26.6,29.6,78
2010,60,29,4,24.6,26.4,30.6,70
2010,60,30,4,26.3,27.6,31,76
2010,72,1,4,23,24.4,27.4,77
2010,72,2,4,23.8,24.4,25.8,88
2010,72,3,4,22,23.6,26.8,75
2010,72,4,4,21.2,22.4,24.8,80
2010,72,5,4,22,24,28.2,69
2010,72,6,4,22.4,24.4,28.6,69
2010,72,7,4,24.7,26,29,78
2010,72,8,4,22.7,25.4,31.4,60
2010,72,9,4,25.3,26.4,29,81
2010,72,10,4,24.4,25.4,27.6,83
2010,72,11,4,21.5,23.2,26.6,74
2010,72,12,4,21.4,24,29.4,62
2010,72,13,4,24.2,25.4,28.2,79
2010,72,14,4,25.3,26.4,29,81
2010,72,15,4,25.4,26.4,28.8,82
2010,72,16,4,25.8,27,30,78
2010,72,17,4,26.2,27,29,85
2010,72,18,4,25.1,26.2,28.8,81
2010,72,19,4,24.6,26,29.2,76
2010,72,20,4,24.7,26,29,78
2010,72,21,4,24.7,26,29,78
2010,72,22,4,25.8,26.6,28.6,85
2010,72,23,4,25.5,27,30.6,74
2010,72,24,4,24.6,25.6,28,82
2010,72,25,4,24.1,25.6,29,75
2010,72,26,4,26,27,29.4,82
2010,72,27,4,23.3,25.2,29.4,70
2010,72,28,4,24.2,25.4,28.2,79
2010,72,29,4,24.8,26.2,29.4,77
2010,72,30,4,26.3,27.4,30.2,80
2010,84,1,4,21.7,23.4,26.8,74
2010,84,2,4,22.6,23.6,25.6,84
2010,84,3,4,22.8,23.4,24.6,90
2010,84,4,4,16.2,18.4,21.8,70
2010,84,5,4,22.7,24,26.8,78
2010,84,6,4,21.2,23.2,27.2,70
2010,84,7,4,24.3,25.4,27.8,82
2010,84,8,4,24.5,25.4,27.4,84
2010,84,9,4,26.5,27.4,29.8,82
2010,84,10,4,25.9,26.6,28.4,86
2010,84,11,4,22,23,25,84
2010,84,12,4,20.3,21.6,24,80
2010,84,13,4,22.8,24,26.6,80
2010,84,14,4,24.3,25.2,27.2,84
2010,84,15,4,25.1,26,28.2,83
2010,84,16,4,24.8,25.6,27.4,86
2010,84,17,4,25.7,26.8,29.4,81
2010,84,18,4,25.6,26.4,28.4,85
2010,84,19,4,24.3,25.2,27.2,84
2010,84,20,4,24,25.4,28.6,76
2010,84,21,4,25.1,26,28.2,83
2010,84,22,4,24.6,25.6,28,82
2010,84,23,4,25.6,26.4,28.4,85
2010,84,24,4,26.9,27.6,29.4,87
2010,84,26,4,24.9,26,28.6,80
2010,84,27,4,25.4,26.4,28.8,82
2010,84,28,4,24.1,25,27,84
2010,84,29,4,24.6,25.8,28.6,79
2010,84,30,4,24.2,25.6,28.8,76
2010,0,1,5,26.2,27,29,85
2010,0,2,5,25.5,26.2,28.6,83
2010,0,3,5,24.8,25.6,27.4,86
2010,0,4,5,21.6,23.8,28.2,68
2010,0,5,5,24.7,25.4,27,87
2010,0,6,5,24.6,25.6,28,82
2010,0,7,5,25.6,26.4,28.4,85
2010,0,8,5,25.8,26.8,29.2,82
2010,0,9,5,25.2,26,28,85
2010,0,10,5,25.9,26.6,28.4,86
2010,0,11,5,25.5,26.4,28.6,83
2010,0,12,5,25.1,25.6,26.8,90
2010,0,13,5,24,24.8,26.6,86
2010,0,14,5,25,26,28.4,82
2010,0,15,5,24.2,25.6,28.8,76
2010,0,16,5,23.6,24.4,26.2,85
2010,0,17,5,24.6,25.6,28,82
2010,0,18,5,25.8,26.6,28.6,85
2010,0,19,5,26.3,27.9,28.8,86
2010,0,20,5,26.2,27,29,85
2010,0,21,5,26,27,29.4,82
2010,0,22,5,27.2,28,30.2,84
2010,0,23,5,26.7,27.6,30,83
2010,0,24,5,26,27,29.6,81
2010,0,25,5,26.7,27.6,30,83
2010,0,26,5,25.9,27.2,30.4,77
2010,0,27,5,26.1,27.2,30,80
2010,0,28,5,25.9,27.2,30.4,77
2010,0,29,5,25.1,26.4,29.6,77
2010,0,30,5,25.1,26.4,29.6,77
2010,0,31,5,25.3,26.4,29,81
2010,12,1,5,25.4,27,30.8,73
2010,12,2,5,25,26.6,30.4,73
2010,12,3,5,24.8,26.6,30.8,71
2010,12,4,5,23.8,26,31,66
2010,12,5,5,24.8,26.4,30.2,73
2010,12,6,5,25,26.8,31.2,70
2010,12,7,5,25.5,27,30.6,74
2010,12,8,5,25.5,27.4,32,69
2010,12,9,5,24.2,26.4,31.6,65
2010,12,10,5,26.5,28.2,32.6,70
2010,12,11,5,25.5,27,30.6,74
2010,12,12,5,26,27.4,30.8,76
2010,12,13,5,24.5,26.2,30.2,71
2010,12,14,5,24.7,26.6,31,69
2010,12,15,5,23.4,25.6,30.6,66
2010,12,16,5,24.1,25.8,29.8,71
2010,12,17,5,24.7,26.6,31,69
2010,12,18,5,26,27.4,31,75
2010,12,19,5,27,28.2,31.4,77
2010,12,20,5,25.6,27,30.4,76
2010,12,21,5,26,27.4,31,75
2010,12,22,5,27,28.2,31.4,77
2010,12,23,5,27.4,28.6,31.8,77
2010,12,24,5,26,27.6,31.6,72
2010,12,25,5,25.6,27.4,31.8,70
2010,12,26,5,26.3,28,32.4,70
2010,12,27,5,26.4,28,32.2,71
2010,12,28,5,26,27.6,31.6,72
2010,12,29,5,25.3,27,31.2,71
2010,12,30,5,25,27,31.8,67
2010,12,31,5,25.2,27.2,32,68
2010,24,1,5,25.9,28.2,34,63
2010,24,2,5,24.9,27.4,33.4,61
2010,24,3,5,23.6,26.6,33.6,56
2010,24,4,5,25.2,27.6,33.4,62
2010,24,5,5,24.8,27.2,33,62
2010,24,6,5,24.9,27.4,33.4,61
2010,24,7,5,27.2,29.2,34.6,65
2010,24,8,5,26.5,28.6,34,65
2010,24,9,5,25.7,28.6,36,55
2010,24,10,5,27.1,29,34,67
2010,24,11,5,24.6,27.6,34.8,56
2010,24,12,5,25.6,27.8,33.2,65
2010,24,13,5,24.3,27,33.4,59
2010,24,14,5,24.6,27.2,33.4,60
2010,24,15,5,24.3,27,33.4,59
2010,24,16,5,23.7,26.6,33.4,57
2010,24,17,5,24.8,27.2,33,62
2010,24,18,5,26.7,29,35,62
2010,24,19,5,26.4,28,32,73
2010,24,20,5,26,27.8,32.4,69
2010,24,21,5,26.6,28.4,33.2,68
2010,24,22,5,27.4,29,33.4,71
2010,24,23,5,27.9,29.6,34.2,70
2010,24,24,5,26.9,28.6,33,70
2010,24,25,5,28.1,29.6,33.8,72
2010,24,26,5,25.9,28.2,34,63
2010,24,27,5,26.1,28.4,34.2,63
2010,24,28,5,25.8,28,33.6,64
2010,24,29,5,24.8,27.4,33.8,59
2010,24,30,5,24.4,27.2,34,57
2010,24,31,5,24.5,27.4,34.4,56
2010,36,1,5,26,28.2,33.8,64
2010,36,2,5,23.2,26.2,33,56
2010,36,3,5,21.9,25.8,34.2,49
2010,36,4,5,24.5,27.2,33.6,59
2010,36,5,5,25.1,27.6,33.8,60
2010,36,6,5,25.2,27.6,33.6,61
2010,36,7,5,27.7,29.4,34,70
2010,36,8,5,27,29.2,35,63
2010,36,9,5,25.7,28.6,36,55
2010,36,10,5,27.6,29.4,34.4,68
2010,36,11,5,24.2,27.4,35,54
2010,36,12,5,24.2,27.2,33.4,60
2010,36,13,5,24.6,27.2,33.4,60
2010,36,14,5,25.2,27.6,33.6,61
2010,36,15,5,24.3,27,33.4,59
2010,36,16,5,24,27,34,56
2010,36,17,5,25.2,27.6,33.6,61
2010,36,18,5,26,28.6,35.2,59
2010,36,19,5,26.4,28,32.2,71
2010,36,20,5,26.9,28.8,33.8,67
2010,36,21,5,27.1,29,34,67
2010,36,22,5,27.9,29.6,34.2,70
2010,36,23,5,28.2,29.6,33.6,73
2010,36,24,5,28.4,30,34.6,70
2010,36,25,5,28,29.6,34,71
2010,36,26,5,26.2,28.4,34,64
2010,36,27,5,26,28.4,34.6,61
2010,36,28,5,25.6,28,34,62
2010,36,29,5,25.1,27.6,33.8,60
2010,36,30,5,23.8,27,34.4,54
2010,36,31,5,26.4,28.6,34.4,63
2010,48,1,5,23.8,26.6,33,59
2010,48,2,5,25.5,27.4,32,71
2010,48,3,5,25.1,27.2,32.2,67
2010,48,4,5,24.4,26.6,31.8,65
2010,48,5,5,24.8,27,32.2,65
2010,48,6,5,25.1,27.2,32.2,67
2010,48,7,5,26,28,33,67
2010,48,8,5,23.6,26.8,34.2,54
2010,48,9,5,24.2,27.4,35,54
2010,48,10,5,26.5,28.4,33.4,67
2010,48,11,5,23.3,26.4,33.4,56
2010,48,12,5,25.4,27.4,32.4,67
2010,48,13,5,25.4,27.4,32.4,67
2010,48,14,5,24.8,27.2,33,62
2010,48,15,5,24.8,27,32.2,65
2010,48,16,5,24.6,27,32.8,62
2010,48,17,5,25.3,27.6,33.2,64
2010,48,18,5,24.7,27.4,34,58
2010,48,19,5,26.3,27.8,31.6,74
2010,48,20,5,26.6,28.2,32.4,71
2010,48,21,5,27.2,28.6,32.4,74
2010,48,22,5,27.7,29,32.6,75
2010,48,23,5,26,28,33.2,66
2010,48,24,5,27.7,29,32.6,75
2010,48,25,5,26.1,28,32.8,68
2010,48,26,5,26.1,28,32.8,68
2010,48,27,5,26.7,28.4,32.8,70
2010,48,28,5,25.7,28,33.8,63
2010,48,29,5,25.6,27.6,32.6,67
2010,48,30,5,24.5,27,33,61
2010,48,31,5,25.5,27.6,32.8,66
2010,60,1,5,23.6,25.6,30.2,68
2010,60,2,5,26,27,29.6,81
2010,60,3,5,25.3,26.6,29.8,77
2010,60,4,5,25.1,26.4,29.6,77
2010,60,5,5,25.3,26.6,29.8,77
2010,60,6,5,25.7,26.8,29.6,79
2010,60,7,5,25.6,27.2,31.2,72
2010,60,8,5,25.8,27.4,31.4,72
2010,60,9,5,25.7,27.4,31.6,71
2010,60,10,5,25.4,27,30.8,73
2010,60,11,5,24.4,26,29.8,73
2010,60,12,5,25.2,26.6,30,75
2010,60,13,5,25.6,27,30.4,76
2010,60,14,5,25.2,26.6,30,75
2010,60,15,5,24.3,26,30,71
2010,60,16,5,24.9,26.4,30,74
2010,60,17,5,25.9,27,29.8,79
2010,60,18,5,25.6,27,30.4,76
2010,60,19,5,26.4,27.4,30,81
2010,60,20,5,26.7,27.8,30.6,80
2010,60,21,5,27,28,30.6,81
2010,60,22,5,27.1,28.2,31,80
2010,60,23,5,26,27.4,31,75
2010,60,24,5,26.8,28,31,79
2010,60,25,5,26,27.4,31,75
2010,60,26,5,25.9,27.4,31.2,74
2010,60,27,5,25.9,27.4,31.2,74
2010,60,28,5,25.4,27,31,72
2010,60,29,5,24.8,26.6,30.8,71
2010,60,30,5,24.9,26.6,30.6,72
2010,60,31,5,24.6,26.6,31.4,67
2010,72,1,5,24.5,26.2,30.2,71
2010,72,2,5,25.1,26.4,29.4,78
2010,72,3,5,24.8,26.2,29.6,75
2010,72,4,5,25.3,26.4,29,81
2010,72,5,5,25.2,26.4,29.2,79
2010,72,6,5,25.7,26.8,29.6,79
2010,72,7,5,25.9,27.2,30.4,77
2010,72,8,5,25.6,27,30.4,76
2010,72,9,5,26.3,27.4,30.2,80
2010,72,10,5,24.2,26,30.2,70
2010,72,11,5,25.8,26.8,29.2,82
2010,72,12,5,24.5,26,29.6,74
2010,72,13,5,25.2,26.6,30,75
2010,72,14,5,24.8,26.2,29.6,75
2010,72,15,5,24.9,26.2,29.2,78
2010,72,16,5,24.8,26.2,29.6,75
2010,72,17,5,26.4,27.4,30,81
2010,72,18,5,25.8,27,30,78
2010,72,19,5,26.7,27.6,29.8,84
2010,72,20,5,26.3,27.4,30.2,80
2010,72,21,5,27.3,28.2,30.6,83
2010,72,22,5,27.6,28.4,30.6,84
2010,72,23,5,26.3,27.4,30.2,80
2010,72,24,5,27,28,30.6,81
2010,72,25,5,26,27.4,30.8,76
2010,72,26,5,26.2,27.4,30.4,79
2010,72,27,5,26,27.4,31,75
2010,72,28,5,25.2,26.8,30.6,73
2010,72,29,5,25,26.6,30.4,73
2010,72,30,5,24.3,26,30,71
2010,72,31,5,25.6,27.2,31.2,72
2010,84,1,5,26.2,27.2,29.8,81
2010,84,2,5,25.7,26.6,28.8,83
2010,84,3,5,25.5,26.4,28.6,83
2010,84,4,5,24.5,26,29.4,75
2010,84,5,5,25,26,28.4,82
2010,84,6,5,25,26,28.4,82
2010,84,7,5,25.6,26.6,29,82
2010,84,8,5,25.4,26.6,29.6,78
2010,84,9,5,25.3,26.6,29.8,77
2010,84,10,5,25.7,26.8,29.6,79
2010,84,11,5,25.5,26.4,28.6,83
2010,84,12,5,25.4,26.2,28,86
2010,84,13,5,24.5,25.8,28.8,78
2010,84,14,5,24.8,26.2,29.4,77
2010,84,15,5,24.3,25.8,29.2,75
2010,84,16,5,24.5,25.6,28.2,80
2010,84,17,5,24.5,26,29.4,75
2010,84,18,5,25.8,26.8,29.2,82
2010,84,19,5,26.2,27.2,29.6,82
2010,84,20,5,26.8,27.4,29,88
2010,84,21,5,25.9,27,29.8,79
2010,84,22,5,26.9,27.8,30.2,83
2010,84,23,5,27.2,28,30.2,84
2010,84,24,5,26.4,27.4,30,81
2010,84,25,5,26.7,27.6,30.2,81
2010,84,26,5,25.8,27.2,30.6,76
2010,84,27,5,25.8,27,30,78
2010,84,28,5,26,27.4,30.8,76
2010,84,29,5,25.6,27,30.4,76
2010,84,30,5,24.3,26,30,71
2010,84,31,5,24.3,26,30,71
2010,0,1,6,26.5,27.4,30,81
2010,0,2,6,26,26.6,28,89
2010,0,3,6,26.5,27.4,29.8,82
2010,0,4,6,25.7,26.8,29.6,79
2010,0,5,6,26,27.2,30.2,78
2010,0,6,6,24.8,26.4,30.2,73
2010,0,7,6,25.6,26.4,28.4,85
2010,0,8,6,22.9,23.6,25,88
2010,0,9,6,24.2,24.6,25.4,93
2010,0,10,6,25.2,25.8,27.2,89
2010,0,11,6,23.2,23.8,25,90
2010,0,12,6,24.5,25,26.2,90
2010,0,13,6,24.4,25.2,27,86
2010,0,14,6,26.6,27.6,30.2,81
2010,0,15,6,24.3,24.6,25.2,95
2010,0,16,6,24.6,25,25.8,93
2010,0,17,6,26.1,26.4,27.2,94
2010,0,18,6,25.3,26,27.6,87
2010,0,19,6,25.3,25.6,26.4,93
2010,0,20,6,24.7,25.6,27.6,85
2010,0,21,6,26,26.6,28,89
2010,0,22,6,26.4,27,28.6,88
2010,0,23,6,24.9,25,25.2,98
2010,0,24,6,24.9,25.2,25.8,95
2010,0,25,6,24.3,24.6,25.2,95
2010,0,26,6,23.8,24.4,25.8,88
2010,0,27,6,24.6,25.6,28,85
2010,0,28,6,26.4,26.6,27.2,95
2010,0,29,6,25.9,26.2,27,93
2010,0,30,6,26.2,26.6,27.6,92
2010,12,1,6,24.9,26.8,31.4,68
2010,12,2,6,25.4,27,31,72
2010,12,3,6,26.4,28,32,73
2010,12,4,6,25.6,27.4,31.8,70
2010,12,5,6,25.2,27,31.4,70
2010,12,6,6,25.6,27.4,31.8,70
2010,12,7,6,25.9,27,29.8,79
2010,12,8,6,24.9,25.8,28,83
2010,12,9,6,25.1,25.2,25.4,98
2010,12,10,6,25.4,26.6,29.6,78
2010,12,11,6,24.2,24.6,25.4,93
2010,12,12,6,24.7,25.6,27.6,85
2010,12,13,6,23.7,25,28,77
2010,12,14,6,26.3,27.6,30.8,77
2010,12,15,6,25.5,26,27.2,90
2010,12,16,6,24.7,25,25.6,95
2010,12,17,6,25.2,25.6,26.6,95
2010,12,18,6,24.8,26.2,29.4,77
2010,12,19,6,26,26.6,28,89
2010,12,20,6,26,26.4,27.4,92
2010,12,21,6,26.4,27,28.4,89
2010,12,22,6,26.5,27.4,29.8,82
2010,12,23,6,25.9,26.2,27,93
2010,12,24,6,24.9,25.2,25.8,95
2010,12,25,6,25.1,25.2,25.4,98
2010,12,26,6,23.8,25.2,28.4,76
2010,12,27,6,24.6,26.4,30.6,70
2010,12,28,6,26.3,26.8,28,91
2010,12,29,6,26.5,27,28.2,91
2010,12,30,6,26.9,27.6,29.4,87
2010,24,1,6,24.3,27.6,35.6,52
2010,24,2,6,24.7,27.4,34,58
2010,24,3,6,26.1,28.4,34.2,63
2010,24,4,6,26.2,28.4,34,64
2010,24,5,6,25.6,27.8,33.4,64
2010,24,6,6,26.2,27.8,31.8,73
2010,24,7,6,26,28,33,67
2010,24,8,6,26.6,27.8,31,77
2010,24,9,6,25.8,27.4,31.4,72
2010,24,10,6,25.3,27.6,33.2,64
2010,24,11,6,24.9,26.6,30.6,72
2010,24,12,6,26.7,28,31.4,76
2010,24,14,6,24.9,25.6,27.2,87
2010,24,15,6,25.4,26.4,28.8,82
2010,24,16,6,25.9,26.2,27,93
2010,24,17,6,26.6,27.8,31,77
2010,24,18,6,26,28,33,67
2010,24,19,6,26.3,27.6,30.8,77
2010,24,20,6,26.9,28.2,31.6,76
2010,24,21,6,26.6,27.8,31,77
2010,24,22,6,26.4,27.8,31.4,75
2010,24,23,6,25.3,25.6,26.4,93
2010,24,24,6,26.6,27,28,92
2010,24,25,6,24.9,25.2,26,93
2010,24,26,6,24.7,26.6,31.2,68
