,YEAR,HR,DT,MN,DPT,WBT,DBT,RH
35683,2023,72,14,2,10.8,16.4,23.4,74.0
35684,2023,72,15,2,16.3,19.0,23.2,74.0
35685,2023,72,16,2,14.3,18.4,24.4,74.0
35686,2023,72,17,2,14.0,18.4,24.8,74.0
35687,2023,72,18,2,14.4,18.4,24.2,74.0
35688,2023,72,19,2,13.3,17.6,23.6,74.0
35689,2023,72,20,2,16.8,19.2,23.0,74.0
35690,2023,72,21,2,15.3,18.6,23.6,74.0
35691,2023,72,22,2,19.1,20.6,23.2,74.0
35692,2023,72,23,2,16.0,19.0,23.6,74.0
35693,2023,72,24,2,10.6,16.8,24.6,74.0
35694,2023,72,25,2,11.3,17.0,24.4,74.0
35695,2023,72,26,2,14.9,18.8,24.6,74.0
35696,2023,72,27,2,14.6,18.0,23.0,74.0
35697,2023,72,28,2,14.7,18.0,22.8,74.0
35698,2023,84,1,2,14.5,19.4,26.8,74.0
35699,2023,84,2,2,19.2,20.6,23.0,74.0
35700,2023,84,3,2,14.4,17.2,21.2,74.0
35701,2023,84,4,2,18.2,19.4,21.4,74.0
35702,2023,84,5,2,17.3,18.6,20.6,74.0
35703,2023,84,6,2,18.5,19.8,22.0,74.0
35704,2023,84,7,2,17.4,18.8,21.0,74.0
35705,2023,84,8,2,18.2,19.6,22.0,74.0
35706,2023,84,9,2,17.8,19.4,22.0,74.0
35707,2023,84,10,2,7.7,13.4,19.4,74.0
35708,2023,84,11,2,12.2,15.6,20.0,74.0
35709,2023,84,12,2,9.3,17.2,27.0,74.0
35710,2023,84,13,2,14.8,17.6,21.6,74.0
35711,2023,84,14,2,12.6,16.2,21.0,74.0
35712,2023,84,15,2,14.8,17.4,21.2,74.0
35713,2023,84,16,2,13.5,17.0,21.8,74.0
35714,2023,84,17,2,12.6,16.8,22.4,74.0
35715,2023,84,18,2,14.8,17.6,21.6,74.0
35716,2023,84,19,2,14.5,17.4,21.6,74.0
35717,2023,84,20,2,18.2,19.6,22.0,74.0
35718,2023,84,21,2,19.5,21.2,24.2,74.0
35719,2023,84,22,2,19.0,20.0,21.8,74.0
35720,2023,84,23,2,16.3,18.4,21.6,74.0
35721,2023,84,24,2,13.8,17.4,22.4,74.0
35722,2023,84,25,2,13.0,17.0,22.4,74.0
35723,2023,84,26,2,13.3,17.2,22.6,74.0
35724,2023,84,27,2,14.3,17.4,21.8,74.0
35725,2023,84,28,2,13.8,17.2,22.0,74.0
35726,2023,0,1,3,15.7,17.8,21.0,74.0
35727,2023,0,2,3,16.3,19.0,23.2,74.0
35728,2023,0,3,3,14.8,18.2,23.2,74.0
35729,2023,0,4,3,16.3,19.0,23.2,74.0
35730,2023,0,5,3,18.4,20.8,25.0,74.0
35731,2023,0,6,3,18.2,21.2,26.4,74.0
35732,2023,0,7,3,12.8,18.4,26.2,74.0
35733,2023,0,8,3,14.3,17.8,22.8,74.0
35734,2023,0,9,3,14.2,17.8,23.0,74.0
35735,2023,0,10,3,8.9,15.6,23.4,74.0
35736,2023,0,11,3,13.5,17.8,23.8,74.0
35737,2023,0,12,3,13.0,18.4,26.0,74.0
35738,2023,0,13,3,16.5,20.0,25.6,74.0
35739,2023,0,14,3,17.1,21.0,27.6,74.0
35740,2023,0,15,3,19.4,21.6,25.6,74.0
35741,2023,0,16,3,23.8,24.8,27.0,74.0
35742,2023,0,17,3,19.0,21.0,24.6,74.0
35743,2023,0,18,3,21.6,22.4,24.0,74.0
35744,2023,0,19,3,21.7,22.4,23.8,74.0
35745,2023,0,20,3,18.7,21.0,25.0,74.0
35746,2023,0,21,3,20.1,21.6,24.4,74.0
35747,2023,0,22,3,21.7,22.4,23.8,74.0
35748,2023,0,23,3,21.2,22.0,23.6,74.0
35749,2023,0,24,3,21.4,22.0,23.2,74.0
35750,2023,0,25,3,19.1,20.4,22.6,74.0
35751,2023,0,26,3,17.1,18.4,20.4,74.0
35752,2023,0,27,3,19.8,20.6,22.0,74.0
35753,2023,0,28,3,20.6,21.6,23.4,74.0
35754,2023,0,29,3,20.7,21.4,22.8,74.0
35755,2023,0,30,3,20.1,21.4,23.8,74.0
35756,2023,0,31,3,21.4,23.0,26.2,74.0
35757,2023,12,1,3,15.0,17.6,21.4,74.0
35758,2023,12,2,3,15.8,18.8,23.4,74.0
35759,2023,12,3,3,16.0,19.4,24.8,74.0
35760,2023,12,4,3,17.4,20.4,25.4,74.0
35761,2023,12,5,3,19.6,21.8,25.8,74.0
35762,2023,12,6,3,12.9,19.4,28.8,74.0
35763,2023,12,7,3,14.8,19.4,26.4,74.0
35764,2023,12,8,3,15.4,18.6,23.4,74.0
35765,2023,12,9,3,15.0,18.6,24.0,74.0
35766,2023,12,10,3,11.7,17.0,24.0,74.0
35767,2023,12,11,3,15.8,19.4,25.0,74.0
35768,2023,12,12,3,17.1,20.8,27.0,74.0
35769,2023,12,13,3,16.5,20.6,27.4,74.0
35770,2023,12,14,3,16.2,20.6,27.8,74.0
35771,2023,12,15,3,18.2,21.2,26.4,74.0
35772,2023,12,16,3,22.4,24.2,28.0,74.0
35773,2023,12,17,3,20.0,22.0,25.8,74.0
35774,2023,12,18,3,21.8,23.0,25.4,74.0
35775,2023,12,19,3,21.6,23.0,25.8,74.0
35776,2023,12,20,3,19.2,21.4,25.4,74.0
35777,2023,12,22,3,21.4,22.6,25.0,74.0
35778,2023,12,23,3,21.4,22.8,25.6,74.0
35779,2023,12,24,3,21.2,22.6,25.4,74.0
35780,2023,12,25,3,18.5,20.4,23.6,74.0
35781,2023,12,26,3,17.0,19.2,22.8,74.0
35782,2023,12,27,3,19.6,21.4,24.6,74.0
35783,2023,12,28,3,21.0,22.2,24.6,74.0
35784,2023,12,29,3,21.8,23.0,25.4,74.0
35785,2023,12,30,3,21.0,22.6,25.8,74.0
35786,2023,12,31,3,22.1,23.8,27.4,74.0
35787,2023,24,1,3,10.3,19.8,32.8,74.0
35788,2023,24,2,3,12.2,21.4,35.2,74.0
35789,2023,24,3,3,18.2,23.6,33.6,74.0
35790,2023,24,4,3,18.1,23.6,33.8,74.0
35791,2023,24,5,3,13.1,21.4,34.2,74.0
35792,2023,24,6,3,13.4,21.4,33.8,74.0
35793,2023,24,7,3,15.0,20.6,29.4,74.0
35794,2023,24,8,3,12.6,21.0,33.6,74.0
35795,2023,24,9,3,12.7,21.2,34.0,74.0
35796,2023,24,10,3,8.6,20.0,35.0,74.0
35797,2023,24,11,3,11.0,21.2,36.0,74.0
35798,2023,24,12,3,14.3,22.4,35.6,74.0
35799,2023,24,14,3,14.5,22.2,34.8,74.0
35800,2023,24,15,3,17.0,23.0,33.6,74.0
35801,2023,24,16,3,18.2,23.2,32.4,74.0
35802,2023,24,17,3,18.9,23.4,31.8,74.0
35803,2023,24,18,3,22.6,25.2,30.8,74.0
35804,2023,24,19,3,20.3,23.6,30.0,74.0
35805,2023,24,20,3,19.3,23.0,30.0,74.0
35806,2023,24,21,3,21.0,22.8,26.4,74.0
35807,2023,24,22,3,19.8,23.4,30.4,74.0
35808,2023,24,23,3,21.1,24.2,30.6,74.0
35809,2023,24,24,3,21.5,24.4,30.4,74.0
35810,2023,24,25,3,16.5,21.4,29.6,74.0
35811,2023,24,26,3,18.3,22.2,29.2,74.0
35812,2023,24,27,3,20.2,23.6,30.0,74.0
35813,2023,24,28,3,20.3,23.4,29.4,74.0
35814,2023,24,29,3,21.1,24.0,29.8,74.0
35815,2023,24,30,3,20.5,23.8,30.4,74.0
35816,2023,24,31,3,21.7,24.6,30.6,74.0
35817,2023,36,1,3,14.3,21.6,33.2,74.0
35818,2023,36,2,3,15.9,23.0,35.2,74.0
35819,2023,36,3,3,21.1,25.6,35.0,74.0
35820,2023,36,4,3,15.7,23.4,36.8,74.0
35821,2023,36,5,3,20.7,25.4,35.2,74.0
35822,2023,36,6,3,10.1,21.8,38.6,74.0
35823,2023,36,7,3,12.6,21.0,33.6,74.0
35824,2023,36,8,3,17.4,23.0,33.0,74.0
35825,2023,36,9,3,10.0,21.4,37.6,74.0
35826,2023,36,10,3,11.0,21.0,35.4,74.0
35827,2023,36,11,3,17.3,24.6,38.2,74.0
35828,2023,36,12,3,20.2,25.4,36.0,74.0
35829,2023,36,14,3,17.9,24.2,36.0,74.0
35830,2023,36,15,3,19.4,23.6,31.6,74.0
35831,2023,36,16,3,22.8,25.8,32.4,74.0
35832,2023,36,17,3,21.9,25.0,31.6,74.0
35833,2023,36,18,3,21.3,24.4,30.8,74.0
35834,2023,36,19,3,20.8,24.0,30.4,74.0
35835,2023,36,20,3,20.0,23.6,30.6,74.0
35836,2023,36,21,3,19.9,23.8,31.4,74.0
35837,2023,36,22,3,18.7,23.0,31.0,74.0
35838,2023,36,23,3,20.6,24.0,30.8,74.0
35839,2023,36,24,3,21.8,24.8,31.2,74.0
35840,2023,36,25,3,18.3,22.6,30.4,74.0
35841,2023,36,26,3,18.2,22.2,29.4,74.0
35842,2023,36,27,3,20.7,24.0,30.6,74.0
35843,2023,36,28,3,20.9,24.2,30.8,74.0
35844,2023,36,29,3,20.8,24.0,30.4,74.0
35845,2023,36,30,3,20.1,23.6,30.4,74.0
35846,2023,36,31,3,22.4,25.2,31.2,74.0
35847,2023,48,1,3,15.7,21.8,32.0,74.0
35848,2023,48,2,3,9.9,19.8,33.2,74.0
35849,2023,48,3,3,12.9,21.0,33.2,74.0
35850,2023,48,4,3,15.9,22.8,34.6,74.0
35851,2023,48,5,3,17.8,23.4,33.6,74.0
35852,2023,48,6,3,14.0,21.8,34.2,74.0
35853,2023,48,7,3,13.6,21.0,32.4,74.0
35854,2023,48,8,3,16.4,22.0,31.6,74.0
35855,2023,48,9,3,13.7,21.4,33.4,74.0
35856,2023,48,10,3,10.2,20.0,33.4,74.0
35857,2023,48,11,3,15.8,22.4,33.6,74.0
35858,2023,48,12,3,16.2,22.6,33.6,74.0
35859,2023,48,14,3,19.1,23.6,32.2,74.0
35860,2023,48,15,3,23.0,25.2,30.0,74.0
35861,2023,48,16,3,24.9,26.4,30.0,74.0
35862,2023,48,17,3,21.5,24.2,29.8,74.0
35863,2023,48,18,3,22.4,24.8,30.0,74.0
35864,2023,48,19,3,20.6,23.6,29.6,74.0
35865,2023,48,20,3,18.1,22.0,29.0,74.0
35866,2023,48,21,3,20.3,23.4,29.4,74.0
35867,2023,48,22,3,20.2,23.4,29.6,74.0
35868,2023,48,23,3,18.6,22.4,29.4,74.0
35869,2023,48,24,3,21.0,24.0,30.0,74.0
35870,2023,48,25,3,16.4,21.0,28.6,74.0
35871,2023,48,26,3,17.8,21.8,28.8,74.0
35872,2023,48,27,3,20.3,23.4,29.4,74.0
35873,2023,48,28,3,19.8,23.2,29.8,74.0
35874,2023,48,29,3,20.7,23.8,30.0,74.0
35875,2023,48,30,3,20.6,23.4,29.0,74.0
35876,2023,60,1,3,13.6,19.4,28.0,74.0
35877,2023,60,2,3,13.9,19.4,27.6,74.0
35878,2023,60,3,3,15.4,20.2,27.8,74.0
35879,2023,60,4,3,19.6,22.8,28.8,74.0
35880,2023,60,5,3,19.9,23.0,29.0,74.0
35881,2023,60,6,3,13.5,19.6,28.6,74.0
35882,2023,60,7,3,19.3,22.6,28.8,74.0
35883,2023,60,8,3,15.0,20.6,29.4,74.0
35884,2023,60,9,3,10.3,19.2,31.2,74.0
35885,2023,60,10,3,11.7,19.4,30.2,74.0
35886,2023,60,11,3,15.0,21.0,30.6,74.0
35887,2023,60,12,3,16.6,21.6,30.0,74.0
35888,2023,60,13,3,19.0,22.8,29.8,74.0
35889,2023,60,14,3,20.7,23.4,28.8,74.0
35890,2023,60,15,3,23.9,25.2,28.2,74.0
35891,2023,60,16,3,19.3,22.6,28.8,74.0
35892,2023,60,17,3,23.1,24.6,27.8,74.0
35893,2023,60,18,3,22.6,24.2,27.6,74.0
35894,2023,60,19,3,20.4,22.8,27.4,74.0
35895,2023,60,20,3,19.0,21.8,26.8,74.0
35896,2023,60,21,3,20.3,22.4,26.4,74.0
35897,2023,60,22,3,20.3,22.6,27.0,74.0
35898,2023,60,23,3,20.1,22.6,27.4,74.0
35899,2023,60,24,3,21.3,23.4,27.6,74.0
35900,2023,60,25,3,17.2,20.4,25.8,74.0
35901,2023,60,26,3,18.8,21.4,26.0,74.0
35902,2023,60,27,3,19.7,22.2,26.8,74.0
35903,2023,60,28,3,20.0,22.4,27.0,74.0
35904,2023,60,29,3,21.0,23.0,27.0,74.0
35905,2023,60,30,3,20.3,22.6,27.0,74.0
35906,2023,60,31,3,20.8,23.0,27.4,74.0
35907,2023,72,1,3,15.5,19.0,24.4,74.0
35908,2023,72,2,3,14.8,19.0,25.4,74.0
35909,2023,72,3,3,16.5,20.2,26.2,74.0
35910,2023,72,4,3,19.5,22.0,26.6,74.0
35911,2023,72,5,3,19.3,22.0,27.0,74.0
35912,2023,72,6,3,12.6,18.8,27.6,74.0
35913,2023,72,7,3,17.4,21.0,27.2,74.0
35914,2023,72,8,3,16.1,19.6,25.2,74.0
35915,2023,72,9,3,7.9,16.6,26.8,74.0
35916,2023,72,10,3,11.1,17.8,26.6,74.0
35917,2023,72,11,3,16.8,21.0,28.0,74.0
35918,2023,72,12,3,16.9,21.2,28.4,74.0
35919,2023,72,13,3,18.7,22.0,28.0,74.0
35920,2023,72,14,3,18.6,21.4,26.4,74.0
35921,2023,72,15,3,23.1,24.8,28.4,74.0
35922,2023,72,16,3,18.7,20.8,24.4,74.0
35923,2023,72,17,3,23.5,24.4,26.4,74.0
35924,2023,72,18,3,21.2,22.8,26.0,74.0
35925,2023,72,19,3,20.6,22.8,27.0,74.0
35926,2023,72,20,3,19.4,22.0,26.8,74.0
35927,2023,72,21,3,21.2,22.4,24.8,74.0
35928,2023,72,22,3,20.7,22.4,25.6,74.0
35929,2023,72,23,3,20.8,22.4,25.4,74.0
35930,2023,72,24,3,21.8,23.4,26.6,74.0
35931,2023,72,25,3,17.3,19.4,22.8,74.0
35932,2023,72,26,3,18.8,20.6,23.8,74.0
35933,2023,72,27,3,20.1,21.6,24.4,74.0
35934,2023,72,28,3,20.7,22.2,25.0,74.0
35935,2023,72,29,3,20.7,22.2,25.0,74.0
35936,2023,72,30,3,20.3,22.6,27.0,74.0
35937,2023,72,31,3,20.7,22.6,26.2,74.0
35938,2023,84,1,3,21.0,22.0,24.0,74.0
35939,2023,84,2,3,14.5,18.4,24.2,74.0
35940,2023,84,3,3,16.5,19.6,24.6,74.0
35941,2023,84,4,3,20.3,22.8,27.6,74.0
35942,2023,84,5,3,18.9,21.6,26.4,74.0
35943,2023,84,6,3,11.8,18.4,27.4,74.0
35944,2023,84,7,3,16.1,19.4,24.6,74.0
35945,2023,84,8,3,14.0,18.4,24.8,74.0
35946,2023,84,9,3,9.3,16.0,24.0,74.0
35947,2023,84,10,3,12.9,17.8,24.6,74.0
35948,2023,84,11,3,14.6,19.4,26.6,74.0
35949,2023,84,12,3,16.5,20.4,26.8,74.0
35950,2023,84,13,3,15.1,20.4,28.8,74.0
35951,2023,84,14,3,17.5,20.4,25.2,74.0
35952,2023,84,15,3,22.8,24.4,27.8,74.0
35953,2023,84,16,3,19.4,21.0,23.8,74.0
35954,2023,84,17,3,22.5,23.6,25.8,74.0
35955,2023,84,18,3,21.2,22.4,24.8,74.0
35956,2023,84,19,3,19.8,22.2,26.6,74.0
35957,2023,84,20,3,19.0,21.0,24.6,74.0
35958,2023,84,21,3,21.0,22.0,24.0,74.0
35959,2023,84,22,3,21.0,22.2,24.6,74.0
35960,2023,84,23,3,20.9,21.8,23.6,74.0
35961,2023,84,24,3,19.4,21.4,25.0,74.0
35962,2023,84,25,3,17.2,18.8,21.4,74.0
35963,2023,84,26,3,18.9,20.2,22.4,74.0
35964,2023,84,27,3,20.6,22.2,25.2,74.0
35965,2023,84,28,3,21.1,22.0,23.8,74.0
35966,2023,84,29,3,20.6,21.8,24.0,74.0
35967,2023,84,30,3,20.5,22.6,26.6,74.0
35968,2023,84,31,3,20.7,22.0,24.4,74.0
35969,2023,0,1,4,20.8,21.6,23.2,74.0
35970,2023,0,2,4,20.5,21.4,23.0,74.0
35971,2023,0,3,4,21.1,22.0,23.8,74.0
35972,2023,0,4,4,21.8,22.4,23.6,74.0
35973,2023,0,5,4,22.4,23.0,24.2,74.0
35974,2023,0,6,4,22.6,23.2,24.4,74.0
35975,2023,0,7,4,20.1,22.4,26.8,74.0
35976,2023,0,8,4,22.4,23.8,26.8,74.0
35977,2023,0,9,4,22.5,23.8,26.6,74.0
35978,2023,0,10,4,23.7,24.8,27.2,74.0
35979,2023,0,11,4,22.2,24.0,27.8,74.0
35980,2023,0,12,4,21.7,23.6,27.4,74.0
35981,2023,0,13,4,21.8,23.0,25.4,74.0
35982,2023,0,14,4,21.9,23.4,26.4,74.0
35983,2023,0,15,4,22.8,23.8,26.0,74.0
35984,2023,0,16,4,22.4,23.6,26.0,74.0
35985,2023,0,17,4,23.3,24.4,26.8,74.0
35986,2023,0,18,4,20.4,22.0,25.0,74.0
35987,2023,0,19,4,22.2,24.0,27.8,74.0
35988,2023,0,20,4,23.1,24.8,28.4,74.0
35989,2023,0,21,4,22.2,23.4,25.8,74.0
35990,2023,0,22,4,23.1,24.2,26.6,74.0
35991,2023,0,23,4,21.9,23.0,25.2,74.0
35992,2023,0,24,4,22.9,23.6,25.0,74.0
35993,2023,0,25,4,24.8,25.6,27.4,74.0
35994,2023,0,26,4,23.3,24.8,28.0,74.0
35995,2023,0,27,4,22.7,24.0,26.8,74.0
35996,2023,0,28,4,23.4,24.4,26.6,74.0
35997,2023,0,29,4,23.2,24.2,26.4,74.0
35998,2023,0,30,4,22.7,24.0,26.8,74.0
35999,2023,12,1,4,20.2,22.0,25.4,74.0
36000,2023,12,2,4,20.4,22.0,25.0,74.0
36001,2023,12,3,4,21.2,22.8,26.0,74.0
36002,2023,12,4,4,22.4,23.6,26.0,74.0
36003,2023,12,5,4,22.9,23.8,25.8,74.0
36004,2023,12,6,4,21.2,22.6,25.4,74.0
36005,2023,12,7,4,18.1,21.6,27.8,74.0
36006,2023,12,8,4,23.9,25.4,28.8,74.0
36007,2023,12,9,4,20.8,23.4,28.6,74.0
36008,2023,12,10,4,23.3,25.0,28.8,74.0
36009,2023,12,11,4,20.4,23.4,29.2,74.0
36010,2023,12,12,4,20.0,23.0,28.8,74.0
36011,2023,12,14,4,23.6,25.4,29.4,74.0
36012,2023,12,15,4,21.6,23.6,27.6,74.0
36013,2023,12,16,4,22.9,24.6,28.2,74.0
36014,2023,12,17,4,20.8,23.0,27.4,74.0
36015,2023,12,18,4,19.6,22.4,27.6,74.0
36016,2023,12,19,4,20.7,23.8,30.0,74.0
36017,2023,12,20,4,22.4,24.8,30.0,74.0
36018,2023,12,21,4,22.8,24.6,28.4,74.0
36019,2023,12,22,4,22.8,24.4,27.8,74.0
36020,2023,12,23,4,22.1,24.0,28.0,74.0
36021,2023,12,24,4,23.6,24.8,27.4,74.0
36022,2023,12,25,4,24.8,26.2,29.4,74.0
36023,2023,12,26,4,23.2,25.2,29.6,74.0
36024,2023,12,27,4,22.9,24.6,28.2,74.0
36025,2023,12,28,4,23.7,25.2,28.6,74.0
36026,2023,12,29,4,24.3,25.0,26.6,74.0
36027,2023,12,30,4,24.4,25.8,29.0,74.0
36028,2023,24,1,4,20.6,24.2,31.4,74.0
36029,2023,24,2,4,19.7,23.4,30.6,74.0
36030,2023,24,3,4,21.1,24.2,30.6,74.0
36031,2023,24,4,4,23.0,25.6,31.4,74.0
36032,2023,24,5,4,23.0,25.6,31.4,74.0
36033,2023,24,6,4,16.8,23.0,34.0,74.0
36034,2023,24,7,4,19.1,24.6,35.4,74.0
36035,2023,24,8,4,19.0,24.4,34.8,74.0
36036,2023,24,9,4,20.8,25.6,35.6,74.0
36037,2023,24,10,4,18.7,24.6,36.0,74.0
36038,2023,24,11,4,23.0,27.0,36.2,74.0
36039,2023,24,12,4,21.3,25.8,35.4,74.0
36040,2023,24,13,4,22.9,26.2,33.6,74.0
36041,2023,24,14,4,24.5,27.4,34.4,74.0
36042,2023,24,15,4,24.3,27.2,34.2,74.0
36043,2023,24,16,4,20.0,24.6,33.8,74.0
36044,2023,24,17,4,22.6,25.6,32.2,74.0
36045,2023,24,18,4,16.9,23.6,35.6,74.0
36046,2023,24,19,4,18.9,25.0,37.0,74.0
36047,2023,24,20,4,20.8,25.6,35.6,74.0
36048,2023,24,21,4,24.0,26.4,32.0,74.0
36049,2023,24,22,4,22.2,25.2,31.6,74.0
36050,2023,24,23,4,22.0,25.0,31.4,74.0
36051,2023,24,24,4,24.0,26.4,32.0,74.0
36052,2023,24,26,4,22.1,25.6,33.2,74.0
36053,2023,24,27,4,22.4,25.6,32.6,74.0
36054,2023,24,28,4,23.3,26.0,32.0,74.0
36055,2023,24,29,4,22.7,25.4,31.4,74.0
36056,2023,24,30,4,22.0,25.0,31.4,74.0
36057,2023,36,1,4,20.4,24.0,31.2,74.0
36058,2023,36,2,4,20.5,24.0,31.0,74.0
36059,2023,36,3,4,20.9,24.2,30.8,74.0
36060,2023,36,4,4,23.5,26.0,31.6,74.0
36061,2023,36,5,4,23.9,26.2,31.6,74.0
36062,2023,36,6,4,22.9,26.0,33.0,74.0
36063,2023,36,7,4,23.1,26.0,32.6,74.0
36064,2023,36,8,4,21.8,25.4,33.0,74.0
36065,2023,36,9,4,21.6,25.6,34.2,74.0
36066,2023,36,10,4,19.5,25.0,36.0,74.0
36067,2023,36,11,4,24.0,27.2,34.8,74.0
36068,2023,36,12,4,20.1,25.4,36.2,74.0
36069,2023,36,13,4,21.8,25.8,34.4,74.0
36070,2023,36,14,4,24.3,27.2,34.0,74.0
36071,2023,36,15,4,22.3,25.6,32.8,74.0
36072,2023,36,16,4,20.6,24.8,33.4,74.0
36073,2023,36,17,4,24.6,27.2,33.4,74.0
36074,2023,36,18,4,21.2,26.6,36.6,74.0
36075,2023,36,19,4,21.6,26.8,38.2,74.0
36076,2023,36,20,4,18.0,24.0,35.2,74.0
36077,2023,36,21,4,23.2,26.0,32.4,74.0
36078,2023,36,22,4,23.0,25.6,31.4,74.0
36079,2023,36,23,4,23.0,25.6,31.4,74.0
36080,2023,36,24,4,24.2,26.6,32.2,74.0
36081,2023,36,25,4,24.7,27.0,32.4,74.0
36082,2023,36,26,4,23.2,26.0,32.2,74.0
36083,2023,36,27,4,22.5,25.4,31.8,74.0
36084,2023,36,28,4,23.5,26.2,32.4,74.0
36085,2023,36,29,4,20.9,25.0,33.4,74.0
36086,2023,36,30,4,22.8,25.6,31.8,74.0
36087,2023,48,1,4,20.9,23.6,29.0,74.0
36088,2023,48,2,4,20.0,23.2,29.4,74.0
36089,2023,48,3,4,20.9,23.6,29.0,74.0
36090,2023,48,4,4,23.2,25.0,29.0,74.0
36091,2023,48,5,4,24.2,26.0,30.2,74.0
36092,2023,48,6,4,21.7,25.0,32.0,74.0
36093,2023,48,7,4,18.1,23.4,33.2,74.0
36094,2023,48,8,4,21.1,25.0,33.2,74.0
36095,2023,48,9,4,20.4,24.4,32.4,74.0
36096,2023,48,10,4,21.5,25.4,33.6,74.0
36097,2023,48,11,4,21.5,25.4,33.6,74.0
36098,2023,48,12,4,18.6,24.0,34.2,74.0
36099,2023,48,13,4,21.8,25.4,33.2,74.0
36100,2023,48,14,4,19.5,24.4,34.0,74.0
36101,2023,48,15,4,20.2,24.2,32.2,74.0
36102,2023,48,16,4,18.7,23.4,32.2,74.0
36103,2023,48,17,4,24.6,26.6,31.4,74.0
36104,2023,48,18,4,23.0,26.4,34.0,74.0
36105,2023,48,19,4,17.1,24.0,36.6,74.0
36106,2023,48,20,4,19.9,24.0,32.0,74.0
36107,2023,48,21,4,22.7,25.2,30.6,74.0
36108,2023,48,22,4,22.4,24.8,30.0,74.0
36109,2023,48,23,4,23.1,25.4,30.4,74.0
36110,2023,48,24,4,24.4,26.4,31.0,74.0
36111,2023,48,25,4,24.7,26.6,31.2,74.0
36112,2023,48,26,4,23.1,25.6,31.2,74.0
36113,2023,48,27,4,22.3,24.8,30.2,74.0
36114,2023,48,28,4,20.2,23.8,30.8,74.0
36115,2023,48,29,4,21.5,25.0,32.4,74.0
36116,2023,60,1,4,20.5,22.8,27.2,74.0
36117,2023,60,2,4,19.9,22.4,27.2,74.0
36118,2023,60,3,4,21.9,23.6,27.0,74.0
36119,2023,60,4,4,22.7,24.2,27.4,74.0
36120,2023,60,5,4,23.6,25.0,28.0,74.0
36121,2023,60,6,4,20.3,23.6,30.0,74.0
36122,2023,60,7,4,19.0,23.0,30.4,74.0
36123,2023,60,8,4,21.5,24.2,29.8,74.0
36124,2023,60,9,4,20.0,23.4,30.0,74.0
36125,2023,60,10,4,22.2,24.8,30.4,74.0
36126,2023,60,11,4,21.4,24.4,30.6,74.0
36127,2023,60,12,4,17.4,22.8,32.4,74.0
36128,2023,60,13,4,21.2,24.6,31.6,74.0
36129,2023,60,14,4,21.5,24.4,30.4,74.0
36130,2023,60,15,4,20.8,23.4,28.6,74.0
36131,2023,60,16,4,23.0,25.0,29.4,74.0
36132,2023,60,18,4,23.3,25.8,31.4,74.0
36133,2023,60,19,4,16.4,22.6,33.4,74.0
36134,2023,60,20,4,22.1,24.6,29.8,74.0
36135,2023,60,21,4,22.5,24.4,28.4,74.0
36136,2023,60,22,4,22.7,24.4,28.0,74.0
36137,2023,60,23,4,23.0,24.6,28.0,74.0
36138,2023,60,24,4,25.3,26.4,29.0,74.0
36139,2023,60,25,4,24.5,26.0,29.4,74.0
36140,2023,60,26,4,23.2,25.0,29.0,74.0
36141,2023,60,27,4,22.4,24.4,28.6,74.0
36142,2023,60,28,4,21.3,23.8,28.8,74.0
36143,2023,60,29,4,21.2,23.8,29.0,74.0
36144,2023,60,30,4,22.3,24.4,28.8,74.0
36145,2023,72,1,4,21.1,22.4,25.0,74.0
36146,2023,72,2,4,20.3,22.0,25.2,74.0
36147,2023,72,3,4,22.4,23.4,25.4,74.0
36148,2023,72,4,4,22.4,23.6,26.0,74.0
36149,2023,72,5,4,23.3,24.4,26.8,74.0
36150,2023,72,6,4,20.1,23.0,28.6,74.0
36151,2023,72,7,4,17.3,21.4,28.4,74.0
36152,2023,72,8,4,21.4,23.6,28.0,74.0
36153,2023,72,9,4,23.5,25.4,29.6,74.0
36154,2023,72,10,4,23.9,25.6,29.4,74.0
36155,2023,72,11,4,23.6,25.4,29.4,74.0
36156,2023,72,12,4,23.6,25.6,30.2,74.0
36157,2023,72,13,4,24.8,26.2,29.4,74.0
36158,2023,72,14,4,24.1,25.6,29.0,74.0
36159,2023,72,15,4,21.2,23.0,26.6,74.0
36160,2023,72,16,4,21.4,23.8,28.6,74.0
36161,2023,72,17,4,23.3,25.0,28.8,74.0
36162,2023,72,18,4,22.1,24.6,29.8,74.0
36163,2023,72,19,4,24.2,26.0,30.2,74.0
36164,2023,72,20,4,21.9,24.0,28.4,74.0
36165,2023,72,21,4,23.2,24.6,27.6,74.0
36166,2023,72,22,4,22.7,24.4,28.0,74.0
36167,2023,72,23,4,23.4,24.8,27.8,74.0
36168,2023,72,24,4,25.4,26.2,28.0,74.0
36169,2023,72,25,4,23.9,25.4,28.8,74.0
36170,2023,72,26,4,22.9,24.6,28.2,74.0
36171,2023,72,27,4,22.7,24.6,28.6,74.0
36172,2023,72,28,4,22.2,23.8,27.2,74.0
36173,2023,72,29,4,22.6,24.2,27.6,74.0
36174,2023,72,30,4,22.3,24.2,28.2,74.0
36175,2023,84,1,4,20.8,22.0,24.2,74.0
36176,2023,84,2,4,20.4,22.0,25.0,74.0
36177,2023,84,3,4,22.1,23.0,24.8,74.0
36178,2023,84,4,4,23.3,24.0,25.6,74.0
36179,2023,84,5,4,23.0,23.8,25.4,74.0
36180,2023,84,6,4,22.1,23.8,27.4,74.0
